collocate,window_freq,pmi,t_score,global_freq
а,1,3.6663109438546777,0.8460324770968521,46
quality,1,3.635937294811159,0.8426853570337403,47
complet,1,3.635937294811159,0.8426853570337403,47
cool,1,3.635937294811159,0.8426853570337403,47
mystery,1,3.6061899514171065,0.8393382369706284,48
someon,1,3.6061899514171065,0.8393382369706284,48
san,1,3.6061899514171065,0.8393382369706284,48
content,1,3.6061899514171065,0.8393382369706284,48
acting,1,3.5770436057575905,0.8359911169075165,49
small,1,3.5770436057575905,0.8359911169075165,49
daha,1,3.5770436057575905,0.8359911169075165,49
completely,1,3.5484744535608193,0.8326439968444045,50
fact,1,3.5484744535608193,0.8326439968444045,50
big,1,3.5484744535608193,0.8326439968444045,50
mostly,1,3.5204600773912227,0.8292968767812926,51
soundtrack,1,3.4929793409691157,0.8259497567181807,52
side,1,3.4929793409691157,0.8259497567181807,52
você,1,3.4929793409691157,0.8259497567181807,52
ser,1,3.4929793409691157,0.8259497567181807,52
walking,1,3.4660122933688466,0.8226026366550688,53
wall,1,3.4660122933688466,0.8226026366550688,53
fait,1,3.4660122933688466,0.8226026366550688,53
titl,1,3.4135448734747107,0.815908396528845,55
environment,1,3.4135448734747107,0.815908396528845,55
dark,1,3.4135448734747107,0.815908396528845,55
viel,1,3.4135448734747107,0.815908396528845,55
help,1,3.388009781367573,0.8125612764657331,56
aspect,1,3.388009781367573,0.8125612764657331,56
sharedfil,1,3.3382567461704737,0.8058670363395093,58
per,1,3.3140091999237966,0.8025199162763973,59
simply,1,3.3140091999237966,0.8025199162763973,59
enjoy,1,3.2901624579694286,0.7991727962132854,60
quest,1,3.26670348514544,0.7958256761501735,61
alway,1,3.26670348514544,0.7958256761501735,61
tell,1,3.26670348514544,0.7958256761501735,61
steamcommunity,1,3.2436198720323985,0.7924785560870616,62
buy,1,3.1765056761738615,0.7824371958977259,65
easy,1,3.1765056761738615,0.7824371958977259,65
having,1,3.1548106050745424,0.779090075834614,66
mean,1,3.1334369542819753,0.7757429557715021,67
tak,1,3.1334369542819753,0.7757429557715021,67
definitely,1,3.0916167785873485,0.7690487156452782,69
found,1,3.0916167785873485,0.7690487156452782,69
especially,1,3.0916167785873485,0.7690487156452782,69
même,1,3.071152676027633,0.7657015955821663,70
last,1,3.071152676027633,0.7657015955821663,70
simpl,1,3.0509747940900027,0.7623544755190544,71
person,1,3.0509747940900027,0.7623544755190544,71
issu,1,3.0310752366522977,0.7590073554559424,72
trying,1,3.0310752366522977,0.7590073554559424,72
sure,1,2.992081105036434,0.7523131153297187,74
choic,1,2.992081105036434,0.7523131153297187,74
item,1,2.972972282088729,0.7489659952666068,75
hard,1,2.972972282088729,0.7489659952666068,75
setting,1,2.9541132548374134,0.7456188752034949,76
sometim,1,2.9541132548374134,0.7456188752034949,76
itself,1,2.9541132548374134,0.7456188752034949,76
mode,1,2.9541132548374134,0.7456188752034949,76
city,1,2.9354975766700666,0.742271755140383,77
ending,1,2.917119047355212,0.7389246350772711,78
idea,1,2.8989717006449527,0.7355775150141591,79
why,1,2.8989717006449527,0.7355775150141591,79
got,1,2.8989717006449527,0.7355775150141591,79
once,1,2.863347790914231,0.7288832748879353,81
whol,1,2.863347790914231,0.7288832748879353,81
sont,1,2.8458603641853903,0.7255361548248234,82
year,1,2.8458603641853903,0.7255361548248234,82
graphic,1,2.8285823727535546,0.7221890347617115,83
ile,1,2.8285823727535546,0.7221890347617115,83
hint,1,2.794635040830217,0.7154947946354877,85
re,1,2.7779562996835865,0.7121476745723758,86
uniqu,1,2.7614681768950176,0.7088005545092639,87
however,1,2.7614681768950176,0.7088005545092639,87
let,1,2.7614681768950176,0.7088005545092639,87
tim,1,2.7614681768950176,0.7088005545092639,87
sinc,1,2.7451663645659172,0.7054534344461519,88
thought,1,2.7131051553336185,0.6987591943199281,90
mechanic,1,2.7131051553336185,0.6987591943199281,90
certain,1,2.651044187201367,0.6853707140674805,94
back,1,2.635937294811159,0.6820235940043686,95
recommend,1,2.6061899514171065,0.6753293538781447,97
tout,1,2.5626883127805202,0.665287993688809,100
não,1,2.5484744535608193,0.6619408736256971,101
evil,1,2.534399268349097,0.6585937535625852,102
4,1,2.534399268349097,0.6585937535625852,102
click,1,2.479432809131168,0.6452052733101377,106
uma,1,2.426483929182209,0.6318167930576899,110
çok,1,2.400720833117127,0.6251225529314661,112
bad,1,2.3505350759489105,0.6117340726790185,116
t,1,2.2901624579694286,0.5949984723634589,121
look,1,2.232215108760149,0.5782628720478994,126
though,1,2.232215108760149,0.5782628720478994,126
same,1,2.1874767939948647,0.5648743917954517,130
plu,1,2.1874767939948647,0.5648743917954517,130
each,1,2.144084198481484,0.5514859115430041,134
their,1,1.584275174988666,0.33727022750384195,198
first,1,1.4929793409691159,0.2937576666833871,211
time,1,0.9635119528396631,-0.0208716192491325,305
